Date,Open,High,Low,Close,Volume
2020-01-09 00:00:00+00:00,45.32,45.77,44.84,45.0,50732.161
2020-01-09 12:00:00+00:00,44.99,45.44,43.87,44.73,162129.766
2020-01-10 00:00:00+00:00,44.73,45.5,43.8,45.29,141829.215
2020-01-10 12:00:00+00:00,45.29,49.63,45.07,49.04,242454.857
2020-01-11 00:00:00+00:00,49.03,49.95,47.76,48.17,216438.078
2020-01-11 12:00:00+00:00,48.17,51.99,48.05,49.25,329346.355
2020-01-12 00:00:00+00:00,49.3,51.75,48.78,50.05,239615.393
2020-01-12 12:00:00+00:00,50.11,51.33,49.9,51.33,289191.613
2020-01-13 00:00:00+00:00,51.33,51.42,49.52,50.06,253360.005
2020-01-13 12:00:00+00:00,50.06,50.16,48.9,49.58,228001.425
2020-01-14 00:00:00+00:00,49.6,54.74,49.58,54.3,389051.25
2020-01-14 12:00:00+00:00,54.3,61.21,53.65,58.55,998860.389
2020-01-15 00:00:00+00:00,58.55,60.37,55.36,57.81,411175.605
2020-01-15 12:00:00+00:00,57.83,59.66,56.33,58.2,266104.781
2020-01-16 00:00:00+00:00,58.27,58.56,54.68,56.62,133344.356
2020-01-16 12:00:00+00:00,56.72,58.5,55.83,57.6,253990.625
2020-01-17 00:00:00+00:00,57.64,60.81,56.83,59.74,414704.798
2020-01-17 12:00:00+00:00,59.74,63.39,58.14,61.15,284337.362
2020-01-18 00:00:00+00:00,61.18,62.76,58.17,59.9,181927.102
2020-01-18 12:00:00+00:00,59.9,61.89,57.96,59.33,218752.557
2020-01-19 00:00:00+00:00,59.38,62.7,56.43,57.39,309624.378
2020-01-19 12:00:00+00:00,57.4,57.91,55.35,57.64,130191.9
2020-01-20 00:00:00+00:00,57.63,58.0,56.38,56.58,89569.799
2020-01-20 12:00:00+00:00,56.55,58.32,55.85,57.23,131630.272
2020-01-21 00:00:00+00:00,57.26,58.15,57.0,57.74,73139.266
2020-01-21 12:00:00+00:00,57.71,58.0,56.0,57.59,103827.671
2020-01-22 00:00:00+00:00,57.61,59.49,57.23,58.3,148324.468
2020-01-22 12:00:00+00:00,58.29,58.7,57.61,58.36,92152.422
2020-01-23 00:00:00+00:00,58.36,58.46,55.86,56.13,145080.074
2020-01-23 12:00:00+00:00,56.15,56.4,52.14,54.5,245048.423
2020-01-24 00:00:00+00:00,54.53,54.67,50.68,53.89,237093.24
2020-01-24 12:00:00+00:00,53.89,55.48,53.56,54.4,143731.526
2020-01-25 00:00:00+00:00,54.38,54.43,52.18,53.09,123977.394
2020-01-25 12:00:00+00:00,53.06,54.23,52.78,53.28,90371.505
2020-01-26 00:00:00+00:00,53.23,54.79,52.82,54.79,129486.461
2020-01-26 12:00:00+00:00,54.79,56.63,54.0,56.27,149199.671
2020-01-27 00:00:00+00:00,56.32,58.27,55.92,57.96,142448.968
2020-01-27 12:00:00+00:00,58.01,59.68,57.77,58.6,219054.25
2020-01-28 00:00:00+00:00,58.59,61.65,58.56,60.11,188783.002
2020-01-28 12:00:00+00:00,60.09,60.98,57.3,60.57,301477.105
2020-01-29 00:00:00+00:00,60.58,62.78,59.72,60.62,322632.334
2020-01-29 12:00:00+00:00,60.62,61.05,59.48,59.86,192087.486
2020-01-30 00:00:00+00:00,59.89,62.84,58.2,61.97,205169.178
2020-01-30 12:00:00+00:00,61.97,70.3,61.91,68.03,925129.604
2020-01-31 00:00:00+00:00,68.01,70.1,66.32,68.17,685893.639
2020-01-31 12:00:00+00:00,68.17,69.0,65.41,68.01,630602.501
2020-02-01 00:00:00+00:00,68.08,73.0,67.67,69.79,705767.903
2020-02-01 12:00:00+00:00,69.78,72.08,69.3,70.73,508791.583
2020-02-02 00:00:00+00:00,70.74,71.84,67.45,71.82,579536.81
2020-02-02 12:00:00+00:00,71.83,73.61,69.85,70.01,488051.814
2020-02-03 00:00:00+00:00,69.99,73.1,69.26,70.31,491032.844
2020-02-03 12:00:00+00:00,70.31,70.41,68.57,69.69,417371.998
2020-02-04 00:00:00+00:00,69.7,70.55,66.74,67.55,515628.923
2020-02-04 12:00:00+00:00,67.55,68.63,66.85,68.15,349092.256
2020-02-05 00:00:00+00:00,68.14,72.0,67.74,71.82,360242.873
2020-02-05 12:00:00+00:00,71.79,73.54,71.05,72.7,578693.876
2020-02-06 00:00:00+00:00,72.7,75.2,71.02,74.74,516490.01
2020-02-06 12:00:00+00:00,74.73,75.17,71.05,73.68,368838.166
2020-02-07 00:00:00+00:00,73.72,75.56,73.12,74.03,455627.42
2020-02-07 12:00:00+00:00,74.01,74.75,72.97,74.4,297644.371
2020-02-08 00:00:00+00:00,74.39,76.31,71.59,76.11,437901.921
2020-02-08 12:00:00+00:00,76.13,77.99,74.55,76.66,469639.95
2020-02-09 00:00:00+00:00,76.66,78.52,76.65,77.21,432428.237
2020-02-09 12:00:00+00:00,77.21,77.65,75.0,77.09,435351.19
2020-02-10 00:00:00+00:00,77.1,77.65,72.54,73.45,730995.809
2020-02-10 12:00:00+00:00,73.45,75.42,73.07,74.09,429044.846
2020-02-11 00:00:00+00:00,74.07,75.07,72.77,74.65,357065.115
2020-02-11 12:00:00+00:00,74.64,77.6,74.08,76.6,579837.136
2020-02-12 00:00:00+00:00,76.6,79.94,76.6,79.29,654853.547
2020-02-12 12:00:00+00:00,79.31,83.1,78.14,81.31,715264.213
2020-02-13 00:00:00+00:00,81.31,84.78,75.24,79.47,979622.191
2020-02-13 12:00:00+00:00,79.43,83.19,79.05,80.68,648922.367
2020-02-14 00:00:00+00:00,80.69,83.01,78.72,82.1,463432.098
2020-02-14 12:00:00+00:00,82.11,83.92,81.19,83.14,431201.586
2020-02-15 00:00:00+00:00,83.15,83.64,79.53,81.07,380582.569
2020-02-15 12:00:00+00:00,81.08,81.99,74.81,76.8,542081.562
