Date,Open,High,Low,Close,Volume
2022-09-22 00:00:00+00:00,1.802,1.979,1.724,1.794,3895754.0
2022-09-23 00:00:00+00:00,1.794,1.838,1.692,1.752,5974244.0
2022-09-24 00:00:00+00:00,1.755,1.77,1.66,1.68,3189934.0
2022-09-25 00:00:00+00:00,1.68,1.728,1.559,1.573,3908311.0
2022-09-26 00:00:00+00:00,1.572,1.654,1.532,1.624,5368587.0
2022-09-27 00:00:00+00:00,1.623,1.729,1.559,1.597,6732485.0
2022-09-28 00:00:00+00:00,1.597,1.66,1.515,1.615,4759930.0
2022-09-29 00:00:00+00:00,1.615,1.648,1.55,1.605,4206023.0
2022-09-30 00:00:00+00:00,1.605,1.648,1.554,1.577,4156943.0
2022-10-01 00:00:00+00:00,1.577,1.58,1.491,1.507,3310452.0
2022-10-02 00:00:00+00:00,1.507,1.523,1.425,1.432,4380247.0
2022-10-03 00:00:00+00:00,1.432,1.553,1.41,1.525,6317902.0
2022-10-04 00:00:00+00:00,1.525,1.625,1.51,1.577,15665934.0
2022-10-05 00:00:00+00:00,1.577,1.578,1.487,1.527,10658829.0
2022-10-06 00:00:00+00:00,1.527,1.578,1.47,1.499,9312167.0
2022-10-07 00:00:00+00:00,1.499,1.507,1.453,1.475,4863077.0
2022-10-08 00:00:00+00:00,1.476,1.497,1.46,1.474,2558168.0
2022-10-09 00:00:00+00:00,1.474,1.485,1.439,1.456,2812200.0
2022-10-10 00:00:00+00:00,1.456,1.469,1.305,1.309,11579326.0
2022-10-11 00:00:00+00:00,1.308,1.362,1.254,1.32,9303904.0
2022-10-12 00:00:00+00:00,1.32,1.332,1.257,1.268,7754544.0
2022-10-13 00:00:00+00:00,1.267,1.271,1.11,1.262,21862722.0
2022-10-14 00:00:00+00:00,1.262,1.382,1.256,1.289,32617972.0
2022-10-15 00:00:00+00:00,1.289,1.386,1.278,1.339,19200954.0
2022-10-16 00:00:00+00:00,1.34,1.363,1.311,1.345,7993846.0
2022-10-17 00:00:00+00:00,1.345,1.582,1.337,1.532,52017393.0
2022-10-18 00:00:00+00:00,1.532,1.547,1.443,1.462,38799592.0
2022-10-19 00:00:00+00:00,1.463,1.489,1.381,1.398,20022550.0
2022-10-20 00:00:00+00:00,1.398,1.51,1.383,1.506,38581680.0
2022-10-21 00:00:00+00:00,1.505,1.558,1.435,1.528,49091983.0
2022-10-22 00:00:00+00:00,1.528,1.536,1.49,1.515,12645390.0
2022-10-23 00:00:00+00:00,1.515,1.54,1.432,1.536,14223652.0
2022-10-24 00:00:00+00:00,1.537,1.586,1.5,1.51,22843929.0
2022-10-25 00:00:00+00:00,1.51,1.699,1.477,1.642,29255382.0
2022-10-26 00:00:00+00:00,1.643,1.75,1.643,1.712,44284340.0
2022-10-27 00:00:00+00:00,1.713,1.729,1.613,1.631,25202089.0
2022-10-28 00:00:00+00:00,1.63,1.7,1.592,1.671,20036224.0
2022-10-29 00:00:00+00:00,1.67,1.761,1.614,1.632,18874972.0
2022-10-30 00:00:00+00:00,1.633,1.678,1.506,1.553,13652713.0
2022-10-31 00:00:00+00:00,1.553,1.574,1.495,1.529,12465252.0
2022-11-01 00:00:00+00:00,1.528,1.541,1.457,1.491,9222201.0
2022-11-02 00:00:00+00:00,1.492,1.547,1.442,1.528,16515516.0
2022-11-03 00:00:00+00:00,1.527,1.631,1.5,1.62,14392416.0
2022-11-04 00:00:00+00:00,1.619,1.851,1.593,1.75,26632558.0
2022-11-05 00:00:00+00:00,1.75,1.823,1.666,1.701,12079274.0
2022-11-06 00:00:00+00:00,1.7,1.71,1.567,1.574,7894047.0
2022-11-07 00:00:00+00:00,1.574,1.736,1.551,1.678,15980823.0
2022-11-08 00:00:00+00:00,1.679,1.714,1.21,1.295,40259523.0
2022-11-09 00:00:00+00:00,1.295,1.313,0.87,0.923,37857348.0
2022-11-10 00:00:00+00:00,0.922,1.2366,0.899,1.1989,25368706.0
2022-11-11 00:00:00+00:00,1.1992,1.2694,1.114,1.1827,20284021.0
2022-11-12 00:00:00+00:00,1.1834,1.1886,1.0623,1.0925,10136916.0
2022-11-13 00:00:00+00:00,1.0927,1.1284,1.038,1.055,7652892.0
2022-11-14 00:00:00+00:00,1.0544,1.136,0.974,1.1185,11436650.0
2022-11-15 00:00:00+00:00,1.1186,1.2416,1.1138,1.199,19665631.0
2022-11-16 00:00:00+00:00,1.1991,1.273,1.1534,1.218,24060034.0
2022-11-17 00:00:00+00:00,1.2183,1.2604,1.1616,1.2307,28866324.0
2022-11-18 00:00:00+00:00,1.2307,1.2927,1.22,1.2213,19474232.0
2022-11-19 00:00:00+00:00,1.2212,1.2393,1.168,1.1969,12498956.0
2022-11-20 00:00:00+00:00,1.1967,1.1978,1.0928,1.1088,10785529.0
2022-11-21 00:00:00+00:00,1.1074,1.118,1.0487,1.1071,14472226.0
2022-11-22 00:00:00+00:00,1.1071,1.158,1.0478,1.123,11082643.0
2022-11-23 00:00:00+00:00,1.1234,1.1797,1.105,1.1611,8991230.0
2022-11-24 00:00:00+00:00,1.1605,1.1869,1.1208,1.1388,7638763.0
2022-11-25 00:00:00+00:00,1.1389,1.146,1.1053,1.1114,5790033.0
2022-11-26 00:00:00+00:00,1.1114,1.133,1.078,1.0808,5909854.0
2022-11-27 00:00:00+00:00,1.0812,1.111,1.072,1.0748,5240506.0
2022-11-28 00:00:00+00:00,1.0746,1.0821,1.0134,1.0795,8831359.0
2022-11-29 00:00:00+00:00,1.0797,1.1272,1.0624,1.0969,8317122.0
2022-11-30 00:00:00+00:00,1.097,1.1598,1.0967,1.1346,11384322.0
