Date,Open,High,Low,Close,Volume
2020-09-21 00:00:00+00:00,0.03463,0.043662,0.03463,0.039657,575522261.0
2020-09-28 00:00:00+00:00,0.039699,0.044993,0.029513,0.031898,950336825.0
2020-10-05 00:00:00+00:00,0.031898,0.033775,0.023512,0.032584,1185167102.0
2020-10-12 00:00:00+00:00,0.032653,0.034588,0.022222,0.026226,920681809.0
2020-10-19 00:00:00+00:00,0.026278,0.0276,0.021548,0.024262,798184588.0
2020-10-26 00:00:00+00:00,0.024226,0.024785,0.014955,0.016123,1683276718.0
2020-11-02 00:00:00+00:00,0.016148,0.022026,0.012812,0.019349,2254277993.0
2020-11-09 00:00:00+00:00,0.019346,0.022125,0.017015,0.017734,1445069058.0
2020-11-16 00:00:00+00:00,0.017691,0.020765,0.016238,0.018926,1894013574.0
2020-11-23 00:00:00+00:00,0.018937,0.025677,0.016612,0.01934,2634605875.0
2020-11-30 00:00:00+00:00,0.019368,0.024774,0.019368,0.021987,1562134686.0
2020-12-07 00:00:00+00:00,0.021998,0.022719,0.017581,0.019949,1243953227.0
2020-12-14 00:00:00+00:00,0.019952,0.021934,0.019091,0.020907,1304224985.0
2020-12-21 00:00:00+00:00,0.020922,0.021875,0.01469,0.016701,1755336818.0
2020-12-28 00:00:00+00:00,0.016684,0.019387,0.015527,0.018942,2186026559.0
2021-01-04 00:00:00+00:00,0.018941,0.029392,0.016838,0.025269,3958805314.0
2021-01-11 00:00:00+00:00,0.025252,0.031091,0.018891,0.03004,2483944602.0
2021-01-18 00:00:00+00:00,0.030032,0.059758,0.024244,0.056878,5405571321.0
2021-01-25 00:00:00+00:00,0.056879,0.262861,0.050525,0.128493,8025722155.0
2021-02-01 00:00:00+00:00,0.127981,0.17515,0.097219,0.132798,2969137319.0
2021-02-08 00:00:00+00:00,0.132779,0.1995,0.127647,0.169426,2435574924.0
2021-02-15 00:00:00+00:00,0.169588,0.379,0.135741,0.347358,2512976056.0
2021-02-22 00:00:00+00:00,0.3475,0.8724,0.3,0.423353,4358210253.0
2021-03-01 00:00:00+00:00,0.42381,0.6466,0.414892,0.444305,2268374334.0
2021-03-08 00:00:00+00:00,0.445037,0.555069,0.357659,0.389684,1959380626.0
2021-03-15 00:00:00+00:00,0.389683,0.488651,0.349746,0.425621,1416719150.0
2021-03-22 00:00:00+00:00,0.425764,0.455857,0.288475,0.39388,1499384206.0
2021-03-29 00:00:00+00:00,0.393914,0.48064,0.37929,0.408537,1617581713.0
2021-04-05 00:00:00+00:00,0.4086,0.5571,0.394304,0.459157,1890404103.0
2021-04-12 00:00:00+00:00,0.459169,0.579203,0.3,0.423922,1898261396.0
2021-04-19 00:00:00+00:00,0.423749,0.434994,0.246,0.305527,1545940038.0
2021-04-26 00:00:00+00:00,0.305468,0.85,0.296231,0.75437,3901227178.0
2021-05-03 00:00:00+00:00,0.75431,0.947,0.63162,0.92016,2528690465.0
2021-05-10 00:00:00+00:00,0.92081,0.96113,0.565,0.63255,1789258123.0
2021-05-17 00:00:00+00:00,0.63212,0.76823,0.18311,0.25198,3014784584.0
2021-05-24 00:00:00+00:00,0.25199,0.4046,0.25193,0.29456,2008353074.0
2021-05-31 00:00:00+00:00,0.29466,0.40242,0.27415,0.34104,1910626373.0
2021-06-07 00:00:00+00:00,0.34104,0.35709,0.23161,0.27959,1932826965.0
2021-06-14 00:00:00+00:00,0.2797,0.347,0.265,0.30869,3324252444.0
2021-06-21 00:00:00+00:00,0.30877,0.31148,0.18581,0.21834,2697515300.0
2021-06-28 00:00:00+00:00,0.21845,0.253,0.21306,0.24262,1494534025.0
2021-07-05 00:00:00+00:00,0.24262,0.27762,0.22004,0.2318,1319326853.0
2021-07-12 00:00:00+00:00,0.23182,0.2388,0.18724,0.18992,929164656.0
2021-07-19 00:00:00+00:00,0.19006,0.2016,0.15278,0.19778,1348915411.0
2021-07-26 00:00:00+00:00,0.19778,0.26783,0.1954,0.24559,1990631775.0
2021-08-02 00:00:00+00:00,0.24557,0.30076,0.23003,0.26721,1593229664.0
2021-08-09 00:00:00+00:00,0.26733,0.35629,0.25708,0.34738,1672382893.0
2021-08-16 00:00:00+00:00,0.34739,0.59946,0.34738,0.55599,3741344165.0
2021-08-23 00:00:00+00:00,0.55587,0.59,0.41815,0.58668,1895114143.0
