Date,Open,High,Low,Close,Volume
2021-01-25 00:00:00+00:00,0.086,0.09894,0.086,0.09455,5497775.0
2021-01-25 12:00:00+00:00,0.09458,0.10474,0.0892,0.0928,21123166.0
2021-01-26 00:00:00+00:00,0.0928,0.09632,0.08828,0.09071,10011935.0
2021-01-26 12:00:00+00:00,0.09066,0.09418,0.08666,0.09341,7319158.0
2021-01-27 00:00:00+00:00,0.09344,0.09467,0.08105,0.08116,11901108.0
2021-01-27 12:00:00+00:00,0.08109,0.0865,0.07508,0.0815,32714308.0
2021-01-28 00:00:00+00:00,0.08152,0.09085,0.07721,0.08444,17992053.0
2021-01-28 12:00:00+00:00,0.08444,0.0913,0.08348,0.08884,22106015.0
2021-01-29 00:00:00+00:00,0.08891,0.09464,0.0825,0.0914,18602389.0
2021-01-29 12:00:00+00:00,0.09158,0.09397,0.08765,0.08871,12660301.0
2021-01-30 00:00:00+00:00,0.0887,0.09162,0.085,0.0885,9592145.0
2021-01-30 12:00:00+00:00,0.08842,0.09369,0.08531,0.08854,10487153.0
2021-01-31 00:00:00+00:00,0.08848,0.09192,0.0825,0.08469,9276651.0
2021-01-31 12:00:00+00:00,0.08476,0.08617,0.08125,0.08333,7908061.0
2021-02-01 00:00:00+00:00,0.08341,0.08511,0.07912,0.08026,8544207.0
2021-02-01 12:00:00+00:00,0.0799,0.08641,0.07835,0.0833,16544638.0
2021-02-02 00:00:00+00:00,0.08324,0.0945,0.08299,0.09054,42364119.0
2021-02-02 12:00:00+00:00,0.09047,0.10336,0.08957,0.09731,41281225.0
2021-02-03 00:00:00+00:00,0.09736,0.10014,0.09232,0.09532,30106101.0
2021-02-03 12:00:00+00:00,0.09534,0.10208,0.09507,0.10029,36817945.0
2021-02-04 00:00:00+00:00,0.10026,0.12243,0.0914,0.10942,210331416.0
2021-02-04 12:00:00+00:00,0.10957,0.11106,0.09833,0.10077,71864225.0
2021-02-05 00:00:00+00:00,0.10061,0.144,0.09971,0.13546,111291798.0
2021-02-05 12:00:00+00:00,0.13576,0.14999,0.12356,0.14502,102232821.0
2021-02-06 00:00:00+00:00,0.145,0.1454,0.119,0.12692,77771918.0
2021-02-06 12:00:00+00:00,0.12695,0.14001,0.12537,0.13088,27890358.0
2021-02-07 00:00:00+00:00,0.13102,0.13381,0.11365,0.1239,41654535.0
2021-02-07 12:00:00+00:00,0.12396,0.1349,0.11,0.12727,80179629.0
2021-02-08 00:00:00+00:00,0.12757,0.14807,0.123,0.14483,104782388.0
2021-02-08 12:00:00+00:00,0.14465,0.14881,0.1284,0.14277,68689789.0
2021-02-09 00:00:00+00:00,0.14242,0.15259,0.13953,0.14836,51407812.0
2021-02-09 12:00:00+00:00,0.1484,0.16195,0.14409,0.15392,64155937.0
2021-02-10 00:00:00+00:00,0.15384,0.15997,0.14559,0.15661,45186061.0
2021-02-10 12:00:00+00:00,0.15655,0.15713,0.13163,0.14743,66350255.0
2021-02-11 00:00:00+00:00,0.14713,0.17353,0.14258,0.15651,90720988.0
2021-02-11 12:00:00+00:00,0.15651,0.1683,0.15163,0.15959,74192446.0
2021-02-12 00:00:00+00:00,0.16024,0.17,0.15386,0.16456,50482716.0
2021-02-12 12:00:00+00:00,0.16456,0.1688,0.1504,0.16412,52124891.0
2021-02-13 00:00:00+00:00,0.1642,0.2187,0.1642,0.19776,150300816.0
2021-02-13 12:00:00+00:00,0.1974,0.21984,0.19205,0.20749,140264765.0
2021-02-14 00:00:00+00:00,0.20794,0.29386,0.19067,0.26157,698989269.0
2021-02-14 12:00:00+00:00,0.26144,0.27388,0.23239,0.267,208363252.0
2021-02-15 00:00:00+00:00,0.267,0.272,0.19407,0.24557,170171095.0
2021-02-15 12:00:00+00:00,0.24595,0.25645,0.22111,0.24092,66030502.0
2021-02-16 00:00:00+00:00,0.2411,0.24901,0.22799,0.23433,47383207.0
2021-02-16 12:00:00+00:00,0.23441,0.23872,0.21658,0.23149,37109380.0
2021-02-17 00:00:00+00:00,0.23161,0.26425,0.206,0.23894,91031683.0
2021-02-17 12:00:00+00:00,0.23844,0.25363,0.23359,0.24275,38112289.0
2021-02-18 00:00:00+00:00,0.24271,0.26191,0.23676,0.24773,59926884.0
2021-02-18 12:00:00+00:00,0.24756,0.3442,0.2406,0.32824,252543200.0
2021-02-19 00:00:00+00:00,0.32822,0.32978,0.27433,0.30119,105412468.0
2021-02-19 12:00:00+00:00,0.30121,0.3279,0.29602,0.30613,49800612.0
2021-02-20 00:00:00+00:00,0.30691,0.32688,0.288,0.32507,40453663.0
2021-02-20 12:00:00+00:00,0.3255,0.32672,0.27,0.29656,42984651.0
2021-02-21 00:00:00+00:00,0.29655,0.3511,0.28857,0.31925,67058424.0
2021-02-21 12:00:00+00:00,0.31922,0.328,0.30768,0.3222,27977766.0
2021-02-22 00:00:00+00:00,0.3222,0.37119,0.29376,0.30097,97325988.0
2021-02-22 12:00:00+00:00,0.30096,0.30765,0.21782,0.29508,84901048.0
2021-02-23 00:00:00+00:00,0.29513,0.33283,0.17267,0.20443,116908974.0
2021-02-23 12:00:00+00:00,0.20442,0.24097,0.1962,0.24034,60255210.0
2021-02-24 00:00:00+00:00,0.24047,0.27135,0.2175,0.24672,37940849.0
