Date,Open,High,Low,Close,Volume
2020-01-01 00:00:00+00:00,204.72,208.95,203.6,205.94,109735.264
2020-01-01 12:00:00+00:00,205.89,207.64,202.95,204.44,126214.863
2020-01-02 00:00:00+00:00,204.45,205.54,199.94,202.29,154776.211
2020-01-02 12:00:00+00:00,202.35,204.4,192.08,195.73,152883.294
2020-01-03 00:00:00+00:00,195.6,214.56,192.05,213.52,229808.366
2020-01-03 12:00:00+00:00,213.53,226.2,211.85,222.31,331159.676
2020-01-04 00:00:00+00:00,222.31,227.19,219.3,224.57,244805.73
2020-01-04 12:00:00+00:00,224.57,226.51,220.0,224.37,233729.114
2020-01-05 00:00:00+00:00,224.24,227.6,220.51,222.45,227566.195
2020-01-05 12:00:00+00:00,222.45,226.43,221.28,222.68,232605.346
2020-01-06 00:00:00+00:00,222.73,239.44,222.0,235.43,335757.727
2020-01-06 12:00:00+00:00,235.43,248.08,231.6,244.1,270256.788
2020-01-07 00:00:00+00:00,244.12,246.97,239.46,241.1,235447.424
2020-01-07 12:00:00+00:00,241.05,245.84,231.93,242.32,375517.032
2020-01-08 00:00:00+00:00,242.36,257.71,239.98,243.47,289395.264
2020-01-08 12:00:00+00:00,243.43,245.6,230.0,240.17,322087.853
2020-01-09 00:00:00+00:00,240.17,244.0,233.39,236.13,196761.935
2020-01-09 12:00:00+00:00,236.2,239.98,231.1,238.03,194833.124
2020-01-10 00:00:00+00:00,238.08,244.76,231.3,242.68,228363.663
2020-01-10 12:00:00+00:00,242.63,274.93,241.83,271.71,513785.928
2020-01-11 00:00:00+00:00,271.76,279.5,261.36,262.35,318117.04
2020-01-11 12:00:00+00:00,262.35,271.84,258.7,260.84,210688.631
2020-01-12 00:00:00+00:00,260.71,269.63,258.0,264.07,152431.144
2020-01-12 12:00:00+00:00,264.2,270.9,263.2,270.77,129045.429
2020-01-13 00:00:00+00:00,270.83,273.0,261.47,264.0,96744.809
2020-01-13 12:00:00+00:00,264.1,268.74,260.76,267.0,89265.681
2020-01-14 00:00:00+00:00,267.09,288.88,267.09,285.39,252730.605
2020-01-14 12:00:00+00:00,285.38,370.0,284.0,348.76,1014228.002
2020-01-15 00:00:00+00:00,348.55,362.76,312.5,334.45,575951.285
2020-01-15 12:00:00+00:00,334.5,352.28,319.0,340.3,394899.826
2020-01-16 00:00:00+00:00,340.36,343.44,310.2,327.89,300372.205
2020-01-16 12:00:00+00:00,327.96,334.18,316.3,326.77,265277.297
2020-01-17 00:00:00+00:00,326.77,352.0,320.0,345.37,333110.338
2020-01-17 12:00:00+00:00,345.23,384.17,333.2,368.2,363403.842
2020-01-18 00:00:00+00:00,368.18,408.37,343.23,365.81,457439.246
2020-01-18 12:00:00+00:00,365.87,374.1,330.46,339.63,304196.054
2020-01-19 00:00:00+00:00,339.65,366.59,326.94,335.16,298793.958
2020-01-19 12:00:00+00:00,334.92,341.58,320.15,339.62,177000.197
2020-01-20 00:00:00+00:00,339.79,343.59,327.11,328.94,74619.092
2020-01-20 12:00:00+00:00,329.04,353.14,322.97,343.88,178255.015
2020-01-21 00:00:00+00:00,343.88,348.02,340.0,344.76,83174.819
2020-01-21 12:00:00+00:00,344.68,346.22,332.41,343.48,86023.916
2020-01-22 00:00:00+00:00,343.54,355.66,339.5,346.71,91921.693
2020-01-22 12:00:00+00:00,346.6,349.99,340.51,349.12,60804.403
2020-01-23 00:00:00+00:00,349.42,350.45,335.14,337.15,117747.194
2020-01-23 12:00:00+00:00,337.15,340.15,316.64,325.55,156885.173
2020-01-24 00:00:00+00:00,325.58,329.0,298.63,319.65,249336.723
2020-01-24 12:00:00+00:00,320.0,326.62,314.18,319.2,205891.765
2020-01-25 00:00:00+00:00,319.25,319.86,305.0,310.44,146812.725
2020-01-25 12:00:00+00:00,310.44,317.1,306.99,310.49,83515.147
2020-01-26 00:00:00+00:00,310.35,325.74,308.0,324.25,127957.386
2020-01-26 12:00:00+00:00,324.14,349.4,322.77,347.89,241464.327
2020-01-27 00:00:00+00:00,347.91,373.18,347.79,369.4,284393.79
2020-01-27 12:00:00+00:00,369.5,377.87,357.41,362.79,266161.215
2020-01-28 00:00:00+00:00,362.9,376.11,361.69,369.39,169073.341
2020-01-28 12:00:00+00:00,369.3,385.84,360.8,378.82,252814.233
2020-01-29 00:00:00+00:00,378.82,396.33,377.61,383.83,240851.307
2020-01-29 12:00:00+00:00,383.83,389.0,375.96,380.4,123256.388
2020-01-30 00:00:00+00:00,380.54,393.55,372.0,384.72,160693.921
2020-01-30 12:00:00+00:00,384.73,400.36,380.05,392.81,241955.462
2020-01-31 00:00:00+00:00,392.85,395.8,381.0,382.04,135962.426
2020-01-31 12:00:00+00:00,382.08,382.73,365.09,375.22,195689.167
2020-02-01 00:00:00+00:00,375.35,390.0,373.49,376.37,165333.831
2020-02-01 12:00:00+00:00,376.36,383.81,372.89,380.63,114159.882
2020-02-02 00:00:00+00:00,380.62,384.73,369.7,383.62,160963.861
2020-02-02 12:00:00+00:00,383.62,387.93,377.16,377.72,121806.589
2020-02-03 00:00:00+00:00,377.83,393.0,374.97,383.68,160789.121
2020-02-03 12:00:00+00:00,383.75,386.12,379.62,384.42,110171.964
2020-02-04 00:00:00+00:00,384.43,389.75,375.6,380.85,148837.286
2020-02-04 12:00:00+00:00,380.81,382.6,373.2,381.04,105619.205
2020-02-05 00:00:00+00:00,381.39,429.81,378.86,424.81,278404.216
2020-02-05 12:00:00+00:00,424.65,446.8,420.0,445.34,366965.026
2020-02-06 00:00:00+00:00,445.36,449.0,432.87,442.7,220954.761
2020-02-06 12:00:00+00:00,442.7,448.55,417.12,446.26,293634.027
2020-02-07 00:00:00+00:00,446.26,460.0,435.06,437.88,293897.737
2020-02-07 12:00:00+00:00,437.68,443.87,432.95,439.66,157121.324
2020-02-08 00:00:00+00:00,439.55,455.35,425.7,447.27,290768.039
2020-02-08 12:00:00+00:00,447.65,451.65,441.0,444.89,106000.919
2020-02-09 00:00:00+00:00,444.98,462.19,444.9,450.25,167527.425
2020-02-09 12:00:00+00:00,450.25,454.15,435.6,450.5,163194.563
2020-02-10 00:00:00+00:00,450.5,453.28,437.01,441.58,187231.4
2020-02-10 12:00:00+00:00,441.75,463.18,439.28,452.63,189405.108
2020-02-11 00:00:00+00:00,452.63,454.72,441.66,452.13,161669.886
2020-02-11 12:00:00+00:00,452.07,470.63,451.16,462.8,235052.298
2020-02-12 00:00:00+00:00,462.81,482.45,462.81,474.51,205508.188
2020-02-12 12:00:00+00:00,474.66,483.37,466.79,474.07,157915.182
2020-02-13 00:00:00+00:00,474.08,487.7,460.24,466.55,213502.264
