Date,Open,High,Low,Close,Volume,RSI,RSI_EMA6,RSI_EMA12,RSI_EMA21,decision
2022-06-03 00:00:00+00:00,1.5455,1.65,1.5,1.6046,48011369.2,64.57202576443379,60.786427390809294,57.61680397819587,53.392693378606594,0
2022-06-03 01:00:00+00:00,1.6047,1.6375,1.5501,1.6105,31178677.2,64.86664423191955,61.95220363112651,58.73216401723028,54.435779819816865,0
2022-06-03 02:00:00+00:00,1.6105,1.6248,1.55,1.6117,30144624.3,64.93052304710675,62.80315203569229,59.685757714134354,55.389847385934125,0
2022-06-03 03:00:00+00:00,1.6117,1.6173,1.526,1.5312,27285267.8,57.391975007257955,61.25710145613962,59.3328680669226,55.57185898787265,0
2022-06-03 04:00:00+00:00,1.5302,1.5439,1.4712,1.4953,38623177.0,54.36082059319597,59.28673549529858,58.567937686349275,55.46176458835659,0
2022-06-03 05:00:00+00:00,1.496,1.5555,1.4832,1.5362,23925787.8,57.138233801326024,58.67287786844928,58.347983242499545,55.61417088044472,0
2022-06-03 06:00:00+00:00,1.536,1.5429,1.484,1.4963,22515121.3,53.7046412350902,57.253381687489544,57.63362293366734,55.44057727632158,0
2022-06-03 07:00:00+00:00,1.4962,1.5027,1.441,1.4648,30342573.2,51.094188721090774,55.49361226851847,56.62755613173248,55.045451044027864,0
2022-06-03 08:00:00+00:00,1.4653,1.477,1.4015,1.419,29115975.9,47.480437144449255,53.20413366164155,55.22030705676583,54.35772250770253,0
2022-06-03 09:00:00+00:00,1.4189,1.4367,1.38,1.4281,29891434.0,48.263407298196285,51.79249755780005,54.15001478621667,53.803693852292874,0
2022-06-03 10:00:00+00:00,1.4282,1.4575,1.2995,1.3186,50256097.2,40.44910162792245,48.55152729212073,52.04218199263295,52.58964001371375,0
2022-06-03 11:00:00+00:00,1.3186,1.3574,1.2881,1.3292,37254268.5,41.43758154326067,46.518971363874996,50.41070500042183,51.57581651639983,0
2022-06-03 12:00:00+00:00,1.33,1.356,1.3038,1.3352,27314593.5,42.024200839038336,45.23475121392166,49.120473590978214,50.70748781845788,0
2022-06-03 13:00:00+00:00,1.3355,1.39,1.323,1.3884,32325529.5,47.08544782285393,45.763521673616594,48.80739270357448,50.378211455221155,0
2022-06-03 14:00:00+00:00,1.3882,1.4076,1.3155,1.3518,30109785.0,44.22500782608792,45.323946288608404,48.10241041473039,49.818829307118136,0
2022-06-03 15:00:00+00:00,1.352,1.3951,1.3388,1.3864,18904557.1,47.47365830333975,45.93814972138879,48.005679320670296,49.605631943138285,0
2022-06-03 16:00:00+00:00,1.3872,1.3991,1.3438,1.379,20941697.9,46.845210847551044,46.197310043149436,47.82714570942118,49.354684570812175,0
2022-06-03 17:00:00+00:00,1.3789,1.39,1.351,1.3645,10233872.1,45.572185374365326,46.018702994925405,47.4802287347972,49.010821007498826,0
2022-06-03 18:00:00+00:00,1.3647,1.3735,1.33,1.3409,11639803.3,43.500176554761666,45.29912401202148,46.86791301479173,48.50985332997727,0
2022-06-03 19:00:00+00:00,1.3408,1.35,1.3105,1.3452,9056016.7,43.999776794813286,44.92788194996199,46.4266612886412,48.099846372235085,0
2022-06-03 20:00:00+00:00,1.3452,1.3744,1.3279,1.3555,7035236.6,45.248665419355504,45.01953436978871,46.245431154904935,47.84064810379149,0
2022-06-03 21:00:00+00:00,1.3552,1.4379,1.3545,1.4125,12688009.3,51.67192878008766,46.92021848701698,47.08027694339459,48.18894634709114,0
2022-06-03 22:00:00+00:00,1.4128,1.44,1.3881,1.3955,9346758.1,49.795592514340406,47.7417539233951,47.498017800463174,48.33500508956835,0
2022-06-03 23:00:00+00:00,1.3949,1.3998,1.3527,1.3615,7569729.8,46.18351036475822,47.29654147807028,47.295785887277795,48.13941466004015,0
2022-06-04 00:00:00+00:00,1.3614,1.3845,1.3517,1.3649,8592207.1,46.60065563402074,47.09771695119898,47.188842771392096,47.99952747585657,0
2022-06-04 01:00:00+00:00,1.365,1.3721,1.33,1.3552,10158614.5,45.51667874644156,46.64599174983972,46.931586767553554,47.773813955000655,0
2022-06-04 02:00:00+00:00,1.3552,1.36,1.293,1.3279,14151432.7,42.518990040478585,45.46684840430797,46.25272573261894,47.2961026900441,0
2022-06-04 03:00:00+00:00,1.3278,1.336,1.315,1.3212,7405033.3,41.791543279015045,44.41676122565285,45.56638997052603,46.79568819813237,0
2022-06-04 04:00:00+00:00,1.321,1.3575,1.3182,1.3496,8268517.0,46.0082545338422,44.871473599421236,45.634369134113136,46.724103319560534,0
2022-06-04 05:00:00+00:00,1.3496,1.3538,1.3384,1.3456,4159223.9,45.50821548705256,45.053399853030186,45.6149608807192,46.61356806205981,0
